Crop_Type,SOC,N_Content,P_Content,K_Content,pH,Fertilizer_Type,Fertilizer_Amount,Temperature,Rainfall,Humidity,Carbon_Footprint
Soybeans,0.65,200.0,27.6,150.0,7.8,Organic,44.0,22.9,845.5,71.0,545.6
Vegetables,0.5,185.0,35.8,150.0,6.38,NPK_15-15-15,182.2,23.9,597.7,41.8,930.4
Soybeans,0.5,200.0,33.1,150.0,6.79,NPK_15-15-15,67.1,23.1,569.6,55.7,539.8
Soybeans,0.5,200.0,30.7,150.0,7.29,None,0.0,27.3,632.6,57.8,474.9
Soybeans,0.67,194.6,21.4,150.0,7.38,None,0.0,25.7,813.1,82.7,569.7
Vegetables,0.5,200.0,21.8,150.0,6.81,Ammonium Nitrate,151.5,30.1,719.5,55.1,1174.1
Rice,0.5,142.6,21.8,150.0,8.21,Urea,212.9,25.8,734.5,50.6,1733.2
Rice,0.5,186.7,18.4,150.0,7.32,NPK_15-15-15,365.7,23.5,553.1,62.7,1759.1
Vegetables,2.28,118.0,31.0,34.0,6.123796057000001,Urea,332.1,27.54823036,181.4170812,62.88179198,1097.2
Rice,0.5,135.5,18.4,150.0,8.23,Urea,417.3,26.8,668.2,46.2,2138.7
Vegetables,0.5,200.0,32.5,150.0,7.4,Organic,345.8,24.4,612.7,59.6,849.1
Rice,0.5,174.4,32.0,150.0,6.0,Ammonium Nitrate,300.6,24.8,763.2,70.6,2068.4
Corn,0.5,180.0,30.4,150.0,6.98,Organic,380.7,27.0,568.3,56.0,901.2
Rice,0.85,200.0,26.1,150.0,7.51,Urea,321.6,23.9,1216.4,73.0,1966.8
Vegetables,0.5,159.7,8.5,150.0,7.77,NPK_15-15-15,254.6,28.8,553.0,50.0,1055.8
Soybeans,0.73,200.0,22.8,150.0,7.09,Organic,63.1,22.9,1349.9,70.4,520.3
Corn,0.5,200.0,32.5,150.0,7.35,NPK_15-15-15,229.8,26.7,603.4,61.5,1141.0
Vegetables,2.0,87.0,25.0,46.0,6.379690748,Ammonium Nitrate,261.0,27.42711692,21.7508774,90.02696201,1212.9
Rice,0.5,115.9,16.1,150.0,8.47,NPK_15-15-15,350.2,26.8,578.7,49.6,1644.8
Vegetables,0.5,185.0,25.6,150.0,6.97,NPK_15-15-15,313.2,27.2,536.7,39.4,1090.9
Rice,1.26,200.0,5.0,150.0,4.99,Urea,162.8,26.3,2000.0,81.2,1621.6
Vegetables,1.89,89.0,52.0,45.0,7.207457207999999,NPK_15-15-15,175.7,24.89326318,196.469984,77.01222585,687.0
Rice,0.98,200.0,9.6,125.7,5.12,Urea,353.9,26.9,2000.0,90.0,2151.4
Vegetables,0.5,116.7,12.2,150.0,7.97,Organic,218.9,27.7,613.9,43.0,704.2
Corn,0.5,200.0,33.1,150.0,7.5,Urea,421.1,28.2,683.4,56.5,1755.4
Corn,0.5,200.0,27.1,150.0,6.62,Urea,183.9,26.5,592.0,45.5,1176.3
Vegetables,0.5,200.0,33.1,150.0,6.45,Ammonium Nitrate,160.3,25.7,580.3,56.0,1150.8
Vegetables,1.99,104.0,26.0,30.0,6.410992833,Urea,327.3,24.40726724,148.6977358,62.65692638,1100.9
Vegetables,0.5,200.0,30.4,150.0,6.79,NPK_15-15-15,263.2,25.4,744.1,59.0,1098.8
Wheat,0.5,128.9,15.9,150.0,8.24,Urea,238.9,29.2,539.4,50.7,1185.5
Vegetables,0.5,160.0,25.6,150.0,7.21,NPK_15-15-15,205.0,26.0,472.9,55.9,960.8
Vegetables,0.5,200.0,36.1,150.0,7.08,NPK_15-15-15,281.8,28.3,470.0,56.2,1112.6
Vegetables,0.5,195.0,25.1,150.0,7.1,NPK_15-15-15,178.0,23.1,449.0,58.6,875.5
Rice,0.77,200.0,20.0,150.0,7.44,Ammonium Nitrate,266.5,24.2,988.1,76.3,1990.9
Corn,2.66,74.0,56.0,22.0,6.829199275,Urea,273.6,18.28362235,80.97573281,66.65952796,948.3
Vegetables,0.5,180.0,23.6,150.0,7.08,Ammonium Nitrate,177.7,25.5,541.6,49.3,1167.7
Rice,0.7,152.8,16.4,150.0,6.47,NPK_15-15-15,173.6,20.4,930.0,66.4,1403.9
Corn,0.5,185.0,34.9,150.0,6.72,Organic,348.1,23.1,735.9,44.5,827.0
Vegetables,0.5,200.0,34.9,150.0,7.23,NPK_15-15-15,280.5,26.4,662.2,56.9,1162.9
Vegetables,0.5,138.0,5.4,150.0,7.93,Organic,232.8,25.9,503.0,42.5,683.8
Corn,0.5,200.0,27.1,150.0,7.19,NPK_15-15-15,197.0,29.9,574.8,51.9,1040.7
Vegetables,0.5,200.0,31.3,150.0,7.2,Organic,185.4,23.8,449.6,50.3,711.6
Corn,0.5,124.2,14.7,150.0,8.17,NPK_15-15-15,399.7,23.5,660.7,45.2,1302.6
Rice,0.57,200.0,19.8,150.0,7.75,Ammonium Nitrate,215.9,24.4,1355.9,65.6,1884.7
Corn,0.5,200.0,30.7,150.0,6.44,Ammonium Nitrate,196.6,25.3,625.5,58.3,1334.7
Corn,0.5,194.5,22.3,150.0,7.08,None,0.0,24.3,557.3,68.7,767.1
Rice,0.5,160.1,24.7,150.0,7.09,Urea,437.5,25.7,832.0,69.8,2201.9
Rice,0.5,116.8,10.0,150.0,7.94,NPK_15-15-15,331.8,26.9,623.0,42.9,1624.4
Corn,0.58,200.0,30.9,150.0,7.23,Ammonium Nitrate,208.1,23.4,761.2,61.4,1358.9
Vegetables,1.14,200.0,16.1,129.6,5.39,NPK_15-15-15,177.3,27.7,2000.0,72.8,986.7
Rice,1.02,200.0,5.0,145.0,5.46,NPK_15-15-15,199.4,26.7,2000.0,90.0,1620.6
Rice,0.5,162.9,10.0,150.0,7.05,Urea,424.7,24.7,767.0,69.8,2152.7
Corn,0.65,158.9,25.1,150.0,7.69,Urea,318.3,25.9,975.5,67.4,1487.0
Rice,0.5,112.7,16.5,150.0,8.43,NPK_15-15-15,171.3,28.5,664.5,47.8,1402.2
Vegetables,0.5,175.0,33.1,150.0,7.19,Organic,269.5,27.9,519.7,56.5,843.7
Vegetables,0.56,200.0,31.9,150.0,6.87,Organic,147.3,24.9,649.5,55.0,758.3
Vegetables,0.51,138.6,20.6,150.0,7.54,NPK_15-15-15,273.3,22.6,658.8,56.1,1081.9
Vegetables,0.5,180.0,35.8,150.0,7.32,Organic,135.4,24.2,428.7,67.4,763.6
Soybeans,0.5,200.0,37.6,150.0,7.21,NPK_15-15-15,6.9,24.5,487.7,57.0,469.2
Vegetables,0.5,150.0,25.9,150.0,7.12,Organic,198.0,30.2,630.0,60.5,745.6
Soybeans,0.5,70.0,29.2,150.0,7.2,NPK_15-15-15,41.1,25.3,705.7,58.7,467.1
Soybeans,0.5,195.0,24.2,150.0,7.46,Organic,64.6,28.4,600.0,59.2,557.0
Wheat,0.5,138.8,14.0,150.0,8.22,Ammonium Nitrate,208.8,28.1,536.6,44.9,1229.9
Vegetables,0.5,200.0,33.7,150.0,7.16,None,0.0,26.6,553.1,60.1,678.8
Corn,0.5,200.0,20.0,150.0,7.27,NPK_15-15-15,355.2,26.1,603.2,47.4,1260.6
Soybeans,0.5,200.0,31.3,150.0,6.71,Organic,86.1,26.0,619.2,49.5,478.8
Rice,0.5,198.3,23.4,150.0,6.97,NPK_15-15-15,285.1,25.1,770.6,72.8,1673.5
Wheat,0.62,200.0,29.2,150.0,6.96,Ammonium Nitrate,263.9,23.8,1052.5,65.5,1409.9
Rice,0.5,197.6,16.9,150.0,6.85,Urea,403.3,24.4,789.0,63.7,2141.5
Vegetables,0.5,140.6,17.3,150.0,8.35,NPK_15-15-15,275.9,28.7,586.8,50.3,1086.1
Vegetables,0.6,200.0,37.3,150.0,7.02,NPK_15-15-15,249.0,25.6,604.8,54.9,996.8
Soybeans,0.52,200.0,29.2,150.0,7.17,None,0.0,23.7,706.3,60.8,471.3
Wheat,0.54,132.5,18.6,150.0,8.37,NPK_15-15-15,130.8,24.3,481.5,45.3,774.0
Corn,0.5,200.0,30.4,150.0,7.09,Ammonium Nitrate,248.1,27.1,666.3,51.9,1447.9
Rice,0.5,200.0,24.9,150.0,7.0,Urea,447.9,25.9,1322.4,72.9,2301.9
Vegetables,1.27,200.0,8.8,110.1,5.74,NPK_15-15-15,176.0,26.4,2000.0,75.0,1012.9
Wheat,0.5,107.7,29.1,150.0,7.87,Urea,107.8,26.1,635.2,58.6,917.2
Vegetables,0.5,75.0,19.0,150.0,7.29,NPK_15-15-15,261.9,26.4,522.0,54.9,1054.6
Vegetables,0.54,200.0,30.7,150.0,6.45,Urea,105.8,24.6,549.5,53.8,886.8
Corn,0.5,147.6,16.1,150.0,8.02,Urea,201.9,25.5,568.7,55.6,1194.2
Vegetables,0.5,160.0,21.5,150.0,7.25,NPK_15-15-15,297.7,26.1,726.3,48.5,1128.2
Corn,0.51,200.0,36.1,150.0,7.18,Ammonium Nitrate,249.3,22.2,547.7,54.8,1446.1
Vegetables,0.5,200.0,26.2,150.0,7.33,Organic,302.9,27.2,489.7,59.6,842.8
Rice,0.56,126.9,16.4,150.0,8.17,Ammonium Nitrate,313.8,29.6,633.1,46.5,2095.6
Rice,2.6,60.0,55.0,45.0,5.935745417000001,Urea,242.9,21.40865769,287.5766935000001,83.32931909999998,1376.4
Corn,0.5,120.4,10.3,150.0,8.4,Ammonium Nitrate,415.5,28.9,542.5,52.3,1993.0
Vegetables,0.55,166.2,23.7,150.0,7.13,Organic,202.5,20.7,1427.1,72.7,780.3
Vegetables,0.87,200.0,6.2,107.2,4.81,NPK_15-15-15,238.6,25.9,2000.0,73.1,1179.4
Vegetables,0.5,200.0,22.7,150.0,7.01,None,0.0,23.1,672.4,50.5,667.0
Vegetables,0.77,177.5,25.2,150.0,7.42,NPK_15-15-15,281.1,23.1,1221.4,69.0,1161.6
Rice,0.5,173.7,21.1,150.0,7.08,Ammonium Nitrate,300.1,23.5,650.6,69.0,2105.9
Corn,0.5,200.0,41.8,150.0,7.14,Urea,435.6,22.8,660.0,54.3,1712.8
Vegetables,0.5,200.0,31.3,150.0,7.12,NPK_15-15-15,222.1,26.2,484.6,45.8,985.0
Vegetables,1.32,200.0,9.5,150.0,4.99,NPK_15-15-15,183.7,26.0,2000.0,72.1,983.8
Vegetables,1.98,34.0,59.0,18.0,5.744117663,Urea,183.8,23.38002569,87.66898664,21.98879437,648.8
Soybeans,0.5,200.0,32.5,150.0,7.01,None,0.0,26.9,559.0,57.6,505.2
Soybeans,0.5,200.0,33.7,150.0,6.79,None,0.0,26.5,431.8,50.2,454.9
Soybeans,0.5,195.0,33.1,150.0,7.01,Organic,28.3,23.1,605.5,50.2,460.1
Vegetables,0.5,200.0,30.7,150.0,7.01,Ammonium Nitrate,133.4,27.0,531.8,61.4,1063.7
Wheat,0.5,154.2,23.7,150.0,8.35,Ammonium Nitrate,277.4,25.6,362.6,47.4,1395.2
Vegetables,0.5,195.0,21.8,150.0,7.4,Organic,164.0,27.8,468.7,64.9,784.4
Soybeans,0.5,185.0,31.9,150.0,6.56,Organic,55.3,27.1,582.3,62.8,536.5
Vegetables,0.5,90.0,20.0,150.0,7.78,Organic,109.5,27.1,593.1,52.0,722.9
Soybeans,0.58,163.3,22.0,150.0,7.51,Organic,89.6,24.3,1212.3,66.9,524.6
Vegetables,0.5,200.0,30.7,150.0,7.12,Organic,298.8,23.8,534.2,55.6,734.1
Rice,0.5,93.6,25.3,150.0,7.72,Ammonium Nitrate,197.6,28.0,603.7,57.5,1720.4
Soybeans,0.5,185.0,36.1,150.0,7.27,Organic,0.6,29.4,586.8,47.3,477.9
Vegetables,0.5,200.0,40.3,150.0,7.5,NPK_15-15-15,307.5,28.7,638.7,46.2,1105.1
Corn,0.5,200.0,27.4,150.0,6.44,Ammonium Nitrate,280.6,24.0,483.2,52.2,1464.6
Wheat,0.5,129.3,15.6,150.0,8.2,NPK_15-15-15,299.0,29.4,575.0,46.2,1039.9
Vegetables,0.5,175.4,20.2,150.0,7.79,Ammonium Nitrate,157.5,23.6,425.2,45.7,1077.4
Vegetables,0.5,200.0,30.1,150.0,7.19,Organic,106.2,26.4,533.4,56.5,746.1
Vegetables,0.85,200.0,5.7,123.5,5.43,Organic,252.2,25.9,2000.0,74.6,893.2
Rice,0.5,175.8,27.1,150.0,6.75,Urea,365.2,24.2,970.2,67.1,2063.8
Rice,0.5,104.0,17.2,150.0,7.58,Organic,236.8,28.4,636.3,46.8,1229.8
Corn,0.5,139.3,18.0,150.0,8.09,NPK_15-15-15,427.0,27.9,588.3,46.5,1379.6
Corn,0.5,200.0,18.2,150.0,6.98,Ammonium Nitrate,423.5,26.8,636.1,51.0,1981.7
Vegetables,0.5,200.0,31.0,150.0,6.97,NPK_15-15-15,308.6,25.1,437.8,63.7,1106.6
Vegetables,0.52,200.0,31.6,150.0,7.26,Organic,196.1,25.4,649.2,57.9,751.9
Soybeans,0.67,200.0,18.9,150.0,7.35,Organic,27.7,23.6,510.0,71.9,469.2
Vegetables,0.51,149.7,21.4,150.0,7.99,None,0.0,24.5,597.1,45.3,672.4
Vegetables,1.0,200.0,11.0,109.0,5.57,NPK_15-15-15,306.7,28.1,2000.0,76.8,1221.3
Vegetables,0.5,138.3,16.5,150.0,7.15,NPK_15-15-15,296.2,20.5,561.8,63.8,1071.7
Vegetables,0.5,200.0,28.9,150.0,7.13,NPK_15-15-15,338.9,28.1,543.2,55.8,1230.1
Vegetables,0.72,200.0,14.0,150.0,4.99,NPK_15-15-15,331.4,30.1,2000.0,83.2,1393.7
Corn,0.5,122.6,10.0,150.0,8.28,None,0.0,33.2,809.9,51.1,746.3
Vegetables,0.5,200.0,30.7,150.0,7.11,Ammonium Nitrate,244.2,22.8,676.6,66.4,1398.0
Vegetables,0.5,200.0,31.0,150.0,7.42,NPK_15-15-15,175.6,28.6,581.6,57.4,974.1
Corn,0.5,200.0,31.3,150.0,7.2,Urea,245.0,26.8,608.7,50.6,1294.4
Vegetables,0.56,165.7,12.0,150.0,6.54,Organic,105.8,24.7,594.6,53.3,714.8
Soybeans,0.5,200.0,19.7,150.0,6.97,None,0.0,24.3,718.5,50.4,472.2
Corn,0.5,165.0,35.5,150.0,7.19,Urea,331.3,24.4,568.0,59.7,1427.3
Corn,0.52,133.1,20.5,150.0,8.23,Ammonium Nitrate,330.2,28.0,822.0,50.3,1731.1
Corn,0.5,127.6,17.4,150.0,7.88,Ammonium Nitrate,288.3,27.6,668.3,64.6,1614.5
Vegetables,0.5,180.8,17.3,150.0,8.07,Organic,109.9,28.6,464.3,48.0,737.3
Soybeans,0.75,200.0,24.1,150.0,7.28,NPK_15-15-15,52.0,26.9,677.8,57.4,576.7
Vegetables,1.24,38.0,120.0,197.0,6.323722572,NPK_15-15-15,226.2,17.5438296,73.77063744,82.94703302,783.0
Wheat,0.5,200.0,16.4,150.0,7.95,Ammonium Nitrate,205.9,24.1,876.8,71.7,1322.6
Vegetables,0.6,200.0,31.3,150.0,6.45,NPK_15-15-15,219.5,27.1,613.0,63.4,1019.5
Vegetables,0.5,175.0,34.9,150.0,7.4,NPK_15-15-15,182.1,28.6,615.5,64.3,996.3
Vegetables,2.03,45.0,58.0,49.0,6.827812549,Ammonium Nitrate,175.3,30.10773379,75.24521981,90.34546355,944.5
Corn,0.5,200.0,25.9,150.0,7.15,Urea,415.0,24.2,617.7,56.4,1658.6
Vegetables,0.51,200.0,22.1,150.0,7.02,NPK_15-15-15,103.9,26.2,545.2,59.2,840.1
Vegetables,0.5,155.0,35.8,150.0,6.81,Ammonium Nitrate,255.0,26.3,552.2,60.0,1403.5
Vegetables,0.5,200.0,33.4,150.0,7.27,NPK_15-15-15,205.1,23.6,592.2,55.2,966.2
Corn,0.5,111.2,17.1,150.0,8.11,NPK_15-15-15,424.4,26.5,485.6,49.4,1303.5
Vegetables,2.41,83.0,21.0,28.0,7.466900682999999,NPK_15-15-15,168.8,25.5674832,190.2257843,60.49244602,598.6
Vegetables,0.74,200.0,25.9,150.0,7.31,Organic,240.6,24.3,1201.1,66.0,761.8
Vegetables,0.5,200.0,36.1,150.0,7.18,Ammonium Nitrate,260.2,27.3,436.0,63.3,1432.5
Vegetables,0.65,200.0,32.5,150.0,7.85,NPK_15-15-15,318.0,22.2,1178.1,72.2,1222.7
Vegetables,0.5,185.0,13.0,150.0,7.88,Organic,222.9,24.1,635.1,52.5,748.3
Vegetables,0.5,200.0,31.3,150.0,7.14,Organic,117.3,26.2,581.6,51.1,731.5
Vegetables,1.08,174.2,12.8,101.1,5.56,Organic,285.7,26.3,2000.0,76.0,875.9
Vegetables,0.56,200.0,31.9,150.0,7.05,NPK_15-15-15,328.2,24.7,653.9,54.3,1142.5
Corn,0.57,200.0,21.4,150.0,7.99,Urea,334.0,23.2,1330.5,67.8,1587.3
Vegetables,0.5,200.0,31.9,150.0,7.14,NPK_15-15-15,324.5,27.6,519.4,64.7,1223.3
Soybeans,0.58,180.1,28.9,150.0,7.88,NPK_15-15-15,12.0,24.4,1515.8,76.2,614.2
Rice,0.5,137.8,17.0,150.0,8.0,NPK_15-15-15,160.3,27.8,739.7,48.4,1441.4
Wheat,0.5,123.0,10.0,150.0,7.92,NPK_15-15-15,266.7,24.7,572.3,43.1,957.1
Soybeans,0.5,200.0,31.9,150.0,7.14,NPK_15-15-15,57.2,24.9,583.5,51.1,563.2
Vegetables,0.5,132.5,24.6,150.0,8.26,NPK_15-15-15,236.3,27.4,526.8,41.6,980.8
Vegetables,0.5,195.0,31.9,150.0,7.05,Organic,280.1,26.4,716.5,58.4,779.7
Corn,0.58,200.0,20.6,150.0,7.09,Urea,275.5,25.8,556.1,54.2,1380.7
Corn,0.56,200.0,30.1,150.0,6.54,Ammonium Nitrate,228.4,26.8,648.9,55.3,1377.0
Corn,0.5,82.8,12.4,147.9,7.85,Urea,274.3,26.2,407.7,48.0,1314.0
Corn,0.5,200.0,30.4,150.0,7.2,Urea,309.0,26.6,533.8,62.3,1440.4
Soybeans,0.5,167.1,15.6,150.0,7.83,NPK_15-15-15,38.4,25.0,550.4,54.8,551.3
Vegetables,0.5,96.9,10.2,150.0,6.79,Organic,142.9,23.9,457.5,61.2,648.8
Soybeans,0.5,137.0,10.8,150.0,6.58,Organic,87.1,23.6,764.0,66.1,490.4
Soybeans,0.86,187.3,18.1,150.0,6.91,Organic,26.3,24.8,919.4,68.7,503.5
Corn,0.51,103.1,11.2,150.0,8.36,Urea,290.7,29.1,656.9,58.0,1434.7
Vegetables,0.5,200.0,21.8,150.0,7.2,None,0.0,25.3,546.5,40.0,668.7
Corn,0.5,200.0,36.7,150.0,6.79,NPK_15-15-15,241.5,25.0,496.4,56.2,1029.7
Corn,0.5,200.0,31.0,150.0,7.28,Urea,405.1,28.5,493.1,48.9,1635.5
Soybeans,0.5,200.0,25.6,150.0,7.32,None,0.0,25.2,641.5,61.0,512.4
Vegetables,1.78,63.0,41.0,45.0,7.121933578999999,NPK_15-15-15,235.2,25.29781791,196.6249511,86.88705350000002,810.8
Vegetables,2.05,30.0,143.0,199.0,5.7983508000000015,NPK_15-15-15,339.5,23.76881552,102.2648546,90.59810302,947.9
Corn,0.56,118.9,18.5,150.0,8.0,Urea,344.4,28.3,411.3,51.2,1495.4
Rice,0.5,126.8,16.2,150.0,8.15,Urea,417.3,31.7,743.4,51.3,2177.2
Vegetables,0.96,200.0,11.9,131.5,5.15,NPK_15-15-15,242.5,25.8,2000.0,88.5,1197.3
Wheat,0.5,127.7,19.3,150.0,8.12,NPK_15-15-15,238.8,25.0,572.6,51.6,961.3
Vegetables,0.5,113.1,9.1,150.0,7.6,NPK_15-15-15,246.9,27.4,605.9,46.2,1011.7
Corn,0.5,124.4,23.4,150.0,8.27,NPK_15-15-15,403.7,28.4,685.9,49.8,1338.1
Soybeans,0.53,200.0,36.1,150.0,7.32,Organic,28.8,28.7,567.4,63.1,507.8
Rice,0.57,200.0,16.4,150.0,7.29,Urea,355.5,26.2,1282.1,81.3,2093.1
Corn,0.5,170.0,40.0,150.0,7.04,Ammonium Nitrate,393.7,24.2,575.2,49.9,1845.4
Vegetables,0.5,174.3,16.8,150.0,7.61,Organic,239.6,27.6,620.9,54.4,778.7
Corn,0.5,149.2,12.4,150.0,7.72,Ammonium Nitrate,214.3,29.2,653.8,57.2,1382.6
Soybeans,0.5,200.0,19.4,150.0,7.05,NPK_15-15-15,35.0,27.5,704.4,51.3,518.6
Vegetables,0.5,118.4,10.5,150.0,5.62,Ammonium Nitrate,158.8,24.5,622.3,61.6,1137.5
Vegetables,0.5,167.6,5.8,150.0,6.58,Urea,146.7,23.6,743.2,64.4,993.5
Vegetables,0.63,200.0,22.6,150.0,7.39,Organic,226.4,21.9,1330.8,59.9,792.9
Vegetables,1.92,32.0,137.0,204.0,5.824151692999999,Ammonium Nitrate,132.5,22.86006627,117.7296726,93.12859895,849.7
Rice,0.65,145.3,26.6,150.0,6.53,Urea,222.9,25.6,797.9,69.0,1678.0
Corn,0.5,180.0,34.0,150.0,6.94,Urea,289.0,27.4,696.9,55.3,1383.9
Rice,0.64,200.0,21.5,150.0,7.58,Urea,309.4,24.1,1376.2,72.7,1992.9
Corn,0.5,129.3,24.0,150.0,8.5,Urea,378.5,30.1,643.7,36.0,1577.8
Vegetables,0.5,195.0,33.1,150.0,7.03,Ammonium Nitrate,229.7,30.1,493.0,53.5,1352.6
Soybeans,0.5,200.0,29.5,150.0,6.89,Organic,11.9,27.7,534.9,58.0,507.6
Wheat,0.5,116.0,19.5,150.0,8.26,Urea,125.6,22.4,611.3,50.1,882.0
Vegetables,0.5,200.0,30.4,150.0,7.25,NPK_15-15-15,263.4,25.7,577.4,58.6,1087.8
Wheat,0.5,129.3,18.0,150.0,8.16,Urea,137.4,25.5,612.6,47.2,906.2
Vegetables,1.09,200.0,15.6,145.2,4.75,Organic,174.5,27.5,2000.0,85.8,895.9
Wheat,0.5,165.5,14.5,150.0,6.1,Urea,164.9,26.6,602.1,63.6,1006.4
Vegetables,0.5,118.4,7.8,150.0,7.29,NPK_15-15-15,145.9,22.8,665.3,65.9,882.1
Vegetables,0.5,195.0,30.1,150.0,6.94,NPK_15-15-15,239.8,24.3,618.9,58.2,1036.8
Vegetables,0.5,200.0,28.0,150.0,7.02,Organic,182.2,26.4,492.5,49.6,704.5
Soybeans,0.64,185.0,35.0,150.0,7.16,NPK_15-15-15,44.2,25.3,786.4,70.9,548.8
Wheat,0.5,172.7,23.6,150.0,8.32,Urea,199.0,27.3,545.7,50.1,1100.7
Vegetables,0.5,131.5,11.5,150.0,7.98,NPK_15-15-15,176.1,26.2,636.3,52.9,925.6
Vegetables,1.21,200.0,11.7,146.2,5.03,Organic,147.8,28.8,2000.0,72.9,822.6
Rice,0.87,200.0,28.3,150.0,7.04,NPK_15-15-15,162.0,24.0,1154.3,65.4,1439.9
Vegetables,0.5,165.0,22.1,150.0,6.58,Urea,253.1,25.9,535.3,54.0,1195.6
Vegetables,0.5,195.0,36.1,150.0,7.18,Organic,211.3,25.2,573.1,55.0,745.3
Rice,0.5,160.2,16.5,150.0,6.41,Urea,296.9,23.2,710.2,55.2,1831.8
Vegetables,0.57,200.0,26.5,150.0,6.4,Organic,170.6,28.4,703.1,52.8,771.1
Vegetables,1.13,188.6,11.5,141.1,5.21,NPK_15-15-15,188.5,28.1,2000.0,80.7,1049.7
Vegetables,1.46,23.0,138.0,195.0,5.7959857160000015,NPK_15-15-15,336.4,22.49095104,124.3915101,91.70292746,1022.3
Vegetables,0.5,200.0,36.1,150.0,7.2,Ammonium Nitrate,220.0,26.0,581.8,55.5,1334.5
Vegetables,0.5,185.0,20.6,150.0,7.2,Organic,331.9,27.9,684.4,55.6,822.3
Corn,0.53,125.5,12.7,150.0,6.98,Ammonium Nitrate,440.4,25.9,632.0,48.2,1939.2
Rice,2.58,99.0,57.0,35.0,5.960370061,Urea,327.3,26.75754171,272.29990560000005,81.17734011,1565.2
Soybeans,0.56,200.0,36.1,150.0,6.45,Organic,50.6,23.6,520.1,59.3,496.2
Rice,0.71,194.7,16.6,150.0,7.03,Urea,339.8,23.2,906.6,68.8,1950.3
Soybeans,0.5,180.0,25.9,150.0,7.37,Organic,58.8,22.9,485.2,47.4,472.0
Vegetables,0.5,195.0,33.1,150.0,7.22,NPK_15-15-15,158.7,25.8,473.6,53.4,893.3
Vegetables,0.53,200.0,26.2,150.0,7.18,Urea,232.9,23.8,604.3,54.3,1165.6
Vegetables,0.5,200.0,33.1,150.0,7.17,NPK_15-15-15,146.8,29.7,559.5,63.1,916.9
Corn,0.59,200.0,31.9,150.0,7.12,NPK_15-15-15,195.5,26.4,568.0,54.5,990.6
Corn,0.5,200.0,31.3,147.8,7.12,Urea,359.1,24.6,678.2,57.6,1587.5
Corn,0.56,148.0,23.0,150.0,7.8,Urea,219.7,26.1,718.8,54.9,1225.9
Vegetables,0.5,100.0,16.8,150.0,7.68,Urea,328.8,27.2,585.9,47.4,1369.0
Corn,0.5,119.3,14.3,150.0,8.18,Ammonium Nitrate,323.8,27.6,570.1,43.6,1601.5
Wheat,0.53,141.9,14.0,150.0,7.29,Ammonium Nitrate,264.8,24.3,631.7,56.1,1383.7
Vegetables,1.41,200.0,9.7,130.3,5.45,Ammonium Nitrate,143.6,26.3,2000.0,83.3,1100.7
Vegetables,0.51,200.0,33.1,150.0,7.19,Organic,169.2,28.4,635.9,62.5,787.8
Soybeans,3.12,22.0,44.0,24.0,6.030447288,Organic,80.6,24.30935081,58.99536268,56.32938343,2.1
Corn,0.56,200.0,28.0,150.0,6.84,Urea,448.8,26.1,719.8,70.6,1834.0
Vegetables,0.5,200.0,22.4,150.0,7.13,NPK_15-15-15,287.7,24.6,612.1,53.5,1105.3
Corn,0.65,200.0,23.5,150.0,7.8,Urea,312.0,21.0,995.0,62.7,1449.5
Rice,0.53,98.5,22.2,150.0,8.5,Ammonium Nitrate,199.9,29.1,546.5,54.1,1784.1
Wheat,0.5,120.2,17.1,150.0,8.02,Ammonium Nitrate,272.1,27.7,650.6,37.7,1330.4
Vegetables,0.5,200.0,28.0,150.0,6.36,NPK_15-15-15,114.2,23.9,466.0,55.6,832.3
Soybeans,2.68,20.0,72.0,15.0,7.313517308,None,0.0,36.00415838,134.8596466,56.01334416,122.7
Soybeans,0.82,174.4,29.6,150.0,7.26,Organic,41.7,25.6,1228.8,71.5,503.2
Corn,0.5,99.6,12.5,150.0,8.03,Urea,362.3,31.8,770.8,44.6,1519.8
Vegetables,0.52,200.0,20.0,150.0,7.05,Organic,196.6,20.7,703.4,60.5,738.9
Wheat,0.51,193.7,19.4,150.0,7.33,NPK_15-15-15,182.8,26.0,808.7,78.2,987.2
Vegetables,0.81,180.3,23.0,150.0,7.37,Urea,110.2,24.1,875.6,72.7,915.7
Rice,0.61,200.0,27.7,150.0,6.74,NPK_15-15-15,238.7,21.4,767.8,69.7,1551.4
Rice,0.5,122.8,24.8,150.0,7.77,Urea,260.2,27.0,778.2,51.0,1776.0
Wheat,0.61,165.0,18.0,150.0,7.54,NPK_15-15-15,178.3,23.4,735.7,53.1,830.3
Vegetables,0.51,200.0,31.0,150.0,7.2,None,0.0,24.2,649.3,58.5,745.1
Rice,0.5,129.5,10.7,150.0,8.31,Urea,254.0,25.9,623.6,42.4,1763.3
Rice,0.5,115.3,10.9,150.0,8.22,Ammonium Nitrate,265.7,28.8,619.0,48.8,1956.3
Soybeans,0.5,170.0,21.8,150.0,8.03,Organic,45.3,24.3,1337.1,73.0,573.9
Vegetables,0.5,190.0,31.0,150.0,7.09,Organic,252.4,29.3,515.2,51.6,772.1
Vegetables,2.66,101.0,10.0,47.0,6.936997681,NPK_15-15-15,335.0,25.5421695,57.57343233,83.31883376,823.4
Vegetables,0.5,130.4,26.6,150.0,8.27,Urea,286.9,30.4,618.8,46.5,1282.6
